Date,Revenue,COGS,Operating_Expenses,Marketing_Expenses,Administrative_Expenses,RD_Expenses,Gross_Profit,Operating_Profit,Net_Profit,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,Customer_Segment,Product_Service,Department_Business_Unit
2023-02,177681.04,48641.9,23219.45,9641.38,13269.12,8203.28,129039.14,74705.91,73229,0.73,0.42,0.41,Non-Prime Members,Amazon Prime Video,Sales
2023-02,124271.98,40441.51,13088.26,12924.53,10141.37,5113.22,83830.47,42563.09,38966.73,0.67,0.34,0.31,Non-Prime Members,Amazon Prime Video,Marketing
2023-02,122087.99,48030.91,21626.4,2227.48,10697.7,6458.61,74057.08,33046.9,29778.24,0.61,0.27,0.24,Business Customers,Amazon Web Services (AWS),Sales
2023-02,138861.17,38101.62,18914.46,2637.06,3641.69,6438.34,100759.55,69128.01,65914.29,0.73,0.5,0.47,Prime Members,Electronics,Marketing
2023-02,173702.14,21922.09,13568.27,9446.01,14295.09,8444.42,151780.06,106026.25,104898.83,0.87,0.61,0.6,International Customers,Amazon Prime Video,Sales
2023-02,102171.38,14214.6,8364.41,12653.44,3723.46,4825.02,87956.78,58390.45,55513.24,0.86,0.57,0.54,Prime Members,Electronics,Marketing
2023-02,151702.42,41272.95,7360.47,6247.61,12070.75,3479.02,110429.47,81271.62,76573.13,0.73,0.54,0.5,International Customers,Amazon Prime Video,Operations
2023-02,134859.79,35765.97,25787.96,6544.99,5442.61,3385.31,99093.83,57932.95,55342.59,0.73,0.43,0.41,International Customers,Amazon Prime Video,Sales
2023-02,90054.24,11927.44,27959.94,9752.5,14136.71,5825.73,78126.8,20451.92,16952.23,0.87,0.23,0.19,Business Customers,Amazon Web Services (AWS),AWS
2023-02,181794.5,24402.02,21244.7,5564.77,11359.47,5042.33,157392.48,114181.2,110061.93,0.87,0.63,0.61,Non-Prime Members,Amazon Prime Video,Sales
2023-02,169613.9,48271.99,7585.85,2345.91,11799.58,4961.09,121341.91,94649.48,90513.78,0.72,0.56,0.53,Non-Prime Members,Amazon Prime Video,Sales
2023-02,148767.78,30016.05,15050.68,11557.97,4847.77,1820.24,118751.73,85475.07,82397.95,0.8,0.57,0.55,Non-Prime Members,Amazon Prime Video,Sales
2023-02,177587.26,27309.17,23223.48,10133.45,7759.52,7467.43,150278.09,101694.21,97262.4,0.85,0.57,0.55,Non-Prime Members,Amazon Prime Video,Sales
2023-02,180094.13,28307.98,24495.52,9549.83,10031.57,2923.63,151786.15,104785.59,102220.08,0.84,0.58,0.57,Business Customers,Amazon Web Services (AWS),Sales
2023-02,156254.45,18355.31,7955.47,11641.89,12009.66,2772.58,137899.14,103519.54,98964.77,0.88,0.66,0.63,International Customers,Amazon Prime Video,Operations
2023-02,175552,24748.29,5000.77,10778,3351.47,4714.82,150803.71,126958.65,124997.74,0.86,0.72,0.71,Non-Prime Members,Amazon Prime Video,Sales
2023-02,154620.72,24792.53,22803.43,4676.47,14510.75,3050.01,129828.19,84787.54,82666.68,0.84,0.55,0.53,International Customers,Amazon Prime Video,Operations
2023-02,152021.12,12094.2,13914.9,6582.25,13572.87,6254.72,139926.92,99602.16,98389.68,0.92,0.66,0.65,Business Customers,Amazon Web Services (AWS),AWS
2023-02,142791.71,40702.71,11362.03,3639.43,5514.53,4343.17,102089,77229.83,73047.51,0.71,0.54,0.51,Prime Members,Electronics,Marketing
2023-03,162907.5,26660.18,5322.44,3688.14,12695.88,5040.21,136247.32,109500.65,106832.43,0.84,0.67,0.66,Business Customers,Amazon Web Services (AWS),AWS
2023-03,73790.77,42887.2,18507.49,10790.54,8738.21,5834.52,30903.57,-12967.19,-14883.66,0.42,-0.18,-0.2,Non-Prime Members,Amazon Prime Video,Sales
2023-03,182130.61,44013.92,26278.77,13161.8,8003.48,2831.82,138116.69,87840.82,85913.66,0.76,0.48,0.47,Prime Members,Electronics,Marketing
2023-03,180776.53,18479.76,28940.79,14515.52,6087.64,2401.76,162296.77,110351.04,105745.44,0.9,0.61,0.58,Business Customers,Amazon Web Services (AWS),Sales
2023-03,54387.09,36294.14,19143.62,10168.51,9552.59,8923.8,18092.95,-29695.57,-34031.24,0.33,-0.55,-0.63,Business Customers,Amazon Web Services (AWS),Sales
2023-03,173872.51,28891.27,17861.53,4393.32,11488.56,4903.51,144981.24,106334.32,103120.19,0.83,0.61,0.59,International Customers,Amazon Prime Video,Operations
2023-03,69330.48,45206.27,7126.41,3373.45,7342.13,4708.84,24124.21,1573.38,-1891.07,0.35,0.02,-0.03,Business Customers,Amazon Web Services (AWS),Sales
2023-03,100267.83,18629.63,18721.82,12567.06,10179.85,1320.51,81638.2,38848.96,35951.66,0.81,0.39,0.36,Prime Members,Electronics,Marketing
2023-03,161526.24,37112.53,14499.48,9523.83,11091.07,5481.79,124413.71,83817.54,81250.88,0.77,0.52,0.5,Business Customers,Amazon Web Services (AWS),Sales
2023-03,74113.98,34310.08,20178.38,10037.71,11244.58,5987.53,39803.9,-7644.3,-12306.21,0.54,-0.1,-0.17,Non-Prime Members,Amazon Prime Video,Marketing
2023-03,172695.05,21812.06,14718.16,12159.01,2675.56,6029.57,150882.99,115300.7,113798.25,0.87,0.67,0.66,International Customers,Amazon Prime Video,Sales
2023-03,174820.13,15464.04,11007.48,11142.6,13176.72,7363.28,159356.09,116666.01,113992.22,0.91,0.67,0.65,Prime Members,Electronics,Marketing
2023-03,126120.16,36065.59,7374.13,12847.96,7957.29,2597.34,90054.57,59277.85,56899.6,0.71,0.47,0.45,Prime Members,Electronics,Marketing
2023-03,50957.88,39543.9,12872.96,2730.78,5411.41,3270.01,11413.98,-12871.18,-15863.78,0.22,-0.25,-0.31,Business Customers,Amazon Web Services (AWS),AWS
2023-03,93055.72,22625.09,7416.12,11717.77,5142.94,8296.57,70430.63,37857.22,35026.7,0.76,0.41,0.38,Non-Prime Members,Amazon Prime Video,Sales
2023-03,142539.04,35793.3,9422.42,13061.09,8279.18,9524.54,106745.73,66458.5,63382.95,0.75,0.47,0.44,International Customers,Amazon Prime Video,Sales
2023-03,197177.93,25805.24,29683.4,5719.76,13528.81,2223.39,171372.69,120217.33,118657.65,0.87,0.61,0.6,Prime Members,Electronics,Sales
2023-03,144772.03,38528.28,16102.59,10325.81,6918.52,5478.85,106243.75,67417.99,64365.42,0.73,0.47,0.44,International Customers,Amazon Prime Video,Operations
2023-03,88970.54,17968.61,18296.79,6084.11,11746.43,2927.59,71001.93,31947,29977.33,0.8,0.36,0.34,Business Customers,Amazon Web Services (AWS),Sales
2023-03,145100.86,45608.6,26840.46,14453.62,3258.64,1540.66,99492.26,53398.87,51661.54,0.69,0.37,0.36,Non-Prime Members,Amazon Prime Video,Sales
2023-03,130997.81,21496.38,29889.22,2434.51,8188.74,3929.53,109501.42,65059.43,63800.09,0.84,0.5,0.49,Business Customers,Amazon Web Services (AWS),AWS
2023-03,166976.81,24711.44,19567.86,9537.31,14891.92,2293.19,142265.37,95975.09,91924.48,0.85,0.57,0.55,International Customers,Amazon Prime Video,Operations
2023-03,66047.1,12323.68,25311.85,4164.55,12015.69,7389.4,53723.42,4841.94,2132.17,0.81,0.07,0.03,Business Customers,Amazon Web Services (AWS),Sales
2023-03,164154.19,14460.49,13173.53,11258.86,4736.87,5803.53,149693.7,114720.91,111214.33,0.91,0.7,0.68,International Customers,Amazon Prime Video,Operations
2023-03,131189.99,30634.48,12643.6,4286.57,8518.74,2294.51,100555.51,72812.09,68901.72,0.77,0.56,0.53,Prime Members,Electronics,Marketing
2023-03,194448.8,20703.71,15067.59,5059.98,5037.12,1083.17,173745.09,147497.22,143779.96,0.89,0.76,0.74,Prime Members,Electronics,Sales
2023-03,101280.82,43419.21,21812.68,8426.82,7324.29,8273.41,57861.62,12024.41,9142.41,0.57,0.12,0.09,Business Customers,Amazon Web Services (AWS),Sales
2023-03,144893.28,10587.74,22054.79,13892.85,12141.09,2585.75,134305.55,83631.06,81079.47,0.93,0.58,0.56,Prime Members,Electronics,Sales
2023-03,189804.22,25163.76,12880.99,4752.29,12025.92,6455.95,164640.45,128525.31,126021.47,0.87,0.68,0.66,International Customers,Amazon Prime Video,Sales
2023-03,65376.46,23493.82,8330.25,3875.12,4965.3,4032.3,41882.64,20679.67,17119.47,0.64,0.32,0.26,Prime Members,Electronics,Sales
2023-03,190584.27,10773.11,20809.91,11866.7,13988.9,6269.37,179811.17,126876.29,123897.11,0.94,0.67,0.65,Non-Prime Members,Amazon Prime Video,Marketing
2023-04,153182.86,14974.74,8208.15,8508.05,9703.39,3840.88,138208.12,107947.65,103551.12,0.9,0.7,0.68,Non-Prime Members,Amazon Prime Video,Sales
2023-04,60175.56,26545.71,19462.31,13853.21,6939.02,1782.46,33629.85,-8407.14,-12905.95,0.56,-0.14,-0.21,Business Customers,Amazon Web Services (AWS),Sales
2023-04,95144.54,29714.58,22335.55,3905.99,8525.16,3006.55,65429.95,27656.7,25974.46,0.69,0.29,0.27,Business Customers,Amazon Web Services (AWS),AWS
2023-04,156225.81,26171.59,22515.29,10397.06,9865.93,2692.53,130054.22,84583.42,83038.49,0.83,0.54,0.53,Business Customers,Amazon Web Services (AWS),Sales
2023-04,60102.59,31237.51,23836.8,5027.43,9278.58,4852.17,28865.08,-14129.9,-17651.5,0.48,-0.24,-0.29,Business Customers,Amazon Web Services (AWS),AWS
2023-04,137325.57,33805.27,26821.49,4037.89,8323.27,6924.55,103520.3,57413.11,55208.21,0.75,0.42,0.4,International Customers,Amazon Prime Video,Sales
2023-04,101882.46,10396.95,17498.97,10884.58,8564.13,3374.25,91485.51,51163.57,50089.28,0.9,0.5,0.49,International Customers,Amazon Prime Video,Operations
2023-04,143137.33,28563.81,23256.23,9717.9,4293.35,1108.63,114573.52,76197.41,71642.84,0.8,0.53,0.5,Non-Prime Members,Amazon Prime Video,Marketing
2023-04,56861.31,48539.97,20479.32,11812.76,12565.53,5670.44,8321.34,-42206.7,-44114.31,0.15,-0.74,-0.78,International Customers,Amazon Prime Video,Sales
2023-04,180730.52,30761.29,9666,6023.01,9042.88,6451.84,149969.23,118785.5,114068.38,0.83,0.66,0.63,Prime Members,Electronics,Sales
2023-04,196023.35,37101.69,5642.24,7823.63,3704.04,9665.83,158921.65,132085.91,128216.17,0.81,0.67,0.65,Non-Prime Members,Amazon Prime Video,Marketing
2023-04,195331.68,22474.55,12113.53,7271.13,11960.04,6305.24,172857.12,135207.18,131156.56,0.88,0.69,0.67,Business Customers,Amazon Web Services (AWS),AWS
2023-04,162447.77,40959.66,16075.84,14793.16,14121.77,5240.55,121488.12,71256.79,69450.94,0.75,0.44,0.43,Business Customers,Amazon Web Services (AWS),Sales
2023-04,69512.94,40916.86,20427.65,5799.24,14314.99,6160.61,28596.08,-18106.41,-20043.19,0.41,-0.26,-0.29,International Customers,Amazon Prime Video,Operations
2023-04,163739.48,30851.84,26248.98,5832.62,6797.23,9351.11,132887.64,84657.69,81572.62,0.81,0.52,0.5,Non-Prime Members,Amazon Prime Video,Sales
2023-04,53688.04,49040.55,9906.14,6609.13,3761.72,8455.4,4647.48,-24084.91,-25773.31,0.09,-0.45,-0.48,International Customers,Amazon Prime Video,Operations
2023-04,53318.53,15022.01,8138.74,9339.72,8739.2,3906.81,38296.52,8172.05,5950.33,0.72,0.15,0.11,International Customers,Amazon Prime Video,Sales
2023-04,98541.53,10677.91,29087,5280.2,3463.92,3135.29,87863.63,46897.22,44611.37,0.89,0.48,0.45,International Customers,Amazon Prime Video,Operations
2023-04,123296.48,40806.33,7701.11,13898.77,14141.84,3363.7,82490.15,43384.73,41746.21,0.67,0.35,0.34,Non-Prime Members,Amazon Prime Video,Marketing
2023-04,165561.11,42286.22,16962.28,5453.91,4386.54,5539.79,123274.89,90932.38,89111.65,0.74,0.55,0.54,Business Customers,Amazon Web Services (AWS),AWS
2023-04,152494.31,14808.29,19639.09,13645.6,5285.96,7696.45,137686.02,91418.92,87264.71,0.9,0.6,0.57,Prime Members,Electronics,Marketing
2023-04,116885.41,20623.31,18534.36,3345.18,7286.27,5528.97,96262.09,61567.31,59898.53,0.82,0.53,0.51,Business Customers,Amazon Web Services (AWS),AWS
2023-04,91044,10702.09,7150.8,10535.32,6981.14,1610.17,80341.91,54064.48,52950.65,0.88,0.59,0.58,Non-Prime Members,Amazon Prime Video,Marketing
2023-04,199568.68,21732.34,6425.67,13790.81,12330.62,7512.23,177836.33,137777,134259.58,0.89,0.69,0.67,Business Customers,Amazon Web Services (AWS),Sales
2023-04,113927.2,40925.67,7637.09,4193.74,7932.12,8253.73,73001.52,44984.84,40080.91,0.64,0.39,0.35,Business Customers,Amazon Web Services (AWS),Sales
2023-04,117708.05,30718.42,19639.69,14588.25,4219.99,3605.48,86989.63,44936.22,42611.37,0.74,0.38,0.36,Prime Members,Electronics,Marketing
2023-04,74543.57,23923.82,18608.62,7887.48,5473.73,6977.13,50619.75,11672.78,10198.16,0.68,0.16,0.14,Business Customers,Amazon Web Services (AWS),AWS
2023-04,169221.43,24869.57,10843.52,14294.3,8618.47,4839.33,144351.86,105756.24,102474.69,0.85,0.62,0.61,Business Customers,Amazon Web Services (AWS),Sales
2023-04,154052.33,10054.15,20944.35,10798.66,3916.9,9002.07,143998.19,99336.2,94710.78,0.93,0.64,0.61,Business Customers,Amazon Web Services (AWS),Sales
2023-04,83115.44,21992.02,25501.69,5920.63,9951.52,8607.03,61123.42,11142.55,7006.3,0.74,0.13,0.08,International Customers,Amazon Prime Video,Operations
2023-05,62357.16,35858.35,6039.47,4447.93,9354.71,5728.89,26498.81,927.8,-2562.27,0.42,0.01,-0.04,Non-Prime Members,Amazon Prime Video,Sales
2023-05,152074.9,48967.78,17453.25,5948.56,11291.13,7223.55,103107.12,61190.63,58930.41,0.68,0.4,0.39,Non-Prime Members,Amazon Prime Video,Sales
2023-05,148176.68,43882.43,22232.76,3209.23,14190.16,8950.15,104294.25,55711.96,52544.43,0.7,0.38,0.35,Prime Members,Electronics,Sales
2023-05,90988.93,10943.8,11307.8,3870.28,13859.31,5461.45,80045.13,45546.29,44181.31,0.88,0.5,0.49,International Customers,Amazon Prime Video,Sales
2023-05,192629.53,45942.42,12694.27,3360.59,14298.98,3819.26,146687.11,112514.01,108798.23,0.76,0.58,0.56,International Customers,Amazon Prime Video,Operations
2023-05,72658.68,41327.94,20340.95,7498.27,5181.3,7783,31330.75,-9472.76,-13373.15,0.43,-0.13,-0.18,Business Customers,Amazon Web Services (AWS),Sales
2023-05,114850.22,41215.04,27448.38,12342.52,3710.35,2980.6,73635.18,27153.33,22293.2,0.64,0.24,0.19,Non-Prime Members,Amazon Prime Video,Marketing
2023-05,191542.39,28319.83,25248.11,3837.99,5929.6,4496.78,163222.56,123710.08,121668.49,0.85,0.65,0.64,Prime Members,Electronics,Sales
2023-05,112959.1,25920.21,19578.26,3694.17,13636.11,8791.55,87038.89,41338.81,40264.99,0.77,0.37,0.36,International Customers,Amazon Prime Video,Sales
2023-05,145778.89,22116.63,23255.54,10364.58,14636.7,7519.8,123662.26,67885.65,64703.21,0.85,0.47,0.44,Business Customers,Amazon Web Services (AWS),Sales
2023-05,109639.16,12627.79,14120.56,4563.38,13171.22,4634.3,97011.37,60521.9,56694.74,0.88,0.55,0.52,Prime Members,Electronics,Marketing
2023-05,91132.28,19129.41,21024.14,3268.93,3430.23,2932.7,72002.87,41346.87,37185.24,0.79,0.45,0.41,International Customers,Amazon Prime Video,Operations
2023-05,197596.65,19864.15,16654.54,4169.03,14316.56,4203.72,177732.5,138388.65,136613.7,0.9,0.7,0.69,Prime Members,Electronics,Sales
2023-05,111400.1,29363.08,9748.4,14008.51,7503.65,3556.94,82037.02,47219.51,45172.5,0.74,0.42,0.41,International Customers,Amazon Prime Video,Operations
2023-05,184114.88,39897.78,22543.46,12679.13,2121.03,2584.8,144217.1,104288.68,101238.32,0.78,0.57,0.55,Prime Members,Electronics,Marketing
2023-05,84493.19,28952.39,18911.62,6602.84,7751.12,7690,55540.8,14585.23,12262.82,0.66,0.17,0.15,International Customers,Amazon Prime Video,Sales
2023-05,81965.71,12313.78,13965.54,10525.67,2598.9,3268.63,69651.93,39293.19,34851.14,0.85,0.48,0.43,International Customers,Amazon Prime Video,Sales
2023-05,54670.11,48311.59,27783.48,8984.58,9070.41,5087.51,6358.52,-44567.46,-47462.5,0.12,-0.82,-0.87,Prime Members,Electronics,Marketing
2023-05,147750.02,47708.97,5523.35,10802.62,6401.2,4472.74,100041.05,72841.15,68642.83,0.68,0.49,0.46,International Customers,Amazon Prime Video,Sales
2023-05,105278.95,41407.58,12894.33,10874.72,8154.65,9838.7,63871.37,22108.97,18786.49,0.61,0.21,0.18,International Customers,Amazon Prime Video,Operations
2023-05,179653.74,49653.12,6422.03,10173.54,9971.21,4519.83,130000.62,98914,94821.64,0.72,0.55,0.53,International Customers,Amazon Prime Video,Operations
2023-05,120981.49,31779.29,24163.18,5459.32,13294.41,1719.84,89202.19,44565.44,42234.74,0.74,0.37,0.35,Prime Members,Electronics,Marketing
2023-05,195229.01,48510.73,22552.69,2507.08,10604.72,1808.43,146718.28,109245.36,104919.69,0.75,0.56,0.54,Prime Members,Electronics,Marketing
2023-05,77828.83,13024.2,13283.81,7922.37,7642.64,6316.78,64804.63,29639.03,27540.74,0.83,0.38,0.35,International Customers,Amazon Prime Video,Sales
2023-05,180293.48,24627.23,21891.57,13582.66,12652.56,6394.27,155666.25,101145.18,97960.78,0.86,0.56,0.54,International Customers,Amazon Prime Video,Sales
2023-05,166489.53,19015.25,14898.43,9403.46,13772.57,4768.83,147474.28,104630.98,102774.96,0.89,0.63,0.62,Prime Members,Electronics,Sales
2023-05,165638.28,17833.32,23906.34,12821.08,3556.88,4886.59,147804.95,102634.05,99731.95,0.89,0.62,0.6,Business Customers,Amazon Web Services (AWS),Sales
2023-05,176717.48,15632.12,16354.59,14891.12,8915.13,1485.39,161085.37,119439.14,117166.44,0.91,0.68,0.66,International Customers,Amazon Prime Video,Operations
2023-05,164153.6,34896.55,15306.99,4127.01,5698.66,5648.92,129257.05,98475.48,96408.66,0.79,0.6,0.59,Business Customers,Amazon Web Services (AWS),Sales
2023-05,143933.05,41252.87,28368.25,10993.11,2611.8,5542.66,102680.17,55164.37,50296.43,0.71,0.38,0.35,Prime Members,Electronics,Sales
2023-05,69686.73,33131.94,11271.98,10765.82,10691.11,2345.94,36554.8,1479.95,-160.35,0.52,0.02,0,International Customers,Amazon Prime Video,Sales
2023-06,54878.93,15878.51,8011.18,14739.42,13216.02,1934.55,39000.42,1099.24,-3050.06,0.71,0.02,-0.06,Business Customers,Amazon Web Services (AWS),Sales
2023-06,188127.18,42444.95,19613.58,14812.81,4117.73,2112.15,145682.23,105025.95,100089.29,0.77,0.56,0.53,Prime Members,Electronics,Sales
2023-06,142497.55,35438.19,29233.05,10926.82,12561.38,1909.25,107059.36,52428.86,51349.25,0.75,0.37,0.36,Business Customers,Amazon Web Services (AWS),AWS
2023-06,169480.59,25526.63,14445.98,5166.99,13094.14,6487.37,143953.97,104759.47,100963.36,0.85,0.62,0.6,Non-Prime Members,Amazon Prime Video,Sales
2023-06,122228.35,36965.21,6550.92,12381.23,13886.43,2768.34,85263.14,49676.23,47664.58,0.7,0.41,0.39,Prime Members,Electronics,Sales
2023-06,67596.23,20396.2,13482.63,3391.38,5448.71,3262.87,47200.03,21614.44,20452.49,0.7,0.32,0.3,Non-Prime Members,Amazon Prime Video,Marketing
2023-06,68777.87,23807.69,17648.29,12149.09,13751.39,2562.15,44970.18,-1140.74,-3752.3,0.65,-0.02,-0.05,Prime Members,Electronics,Sales
2023-06,152834.79,46699.43,9048.08,13832.55,6168.62,9620.52,106135.36,67465.6,62724.73,0.69,0.44,0.41,Prime Members,Electronics,Marketing
2023-06,114545.88,21620.18,21452.56,6976.83,9180.39,8691.56,92925.7,46624.36,45577.3,0.81,0.41,0.4,International Customers,Amazon Prime Video,Sales
2023-06,80078.71,28799.53,29943.73,10198.26,2656.6,3074.45,51279.18,5406.13,2054.59,0.64,0.07,0.03,Non-Prime Members,Amazon Prime Video,Marketing
2023-06,123739.18,45605.65,16293.49,7591.86,2570.45,3948.1,78133.54,47729.64,44724.06,0.63,0.39,0.36,Non-Prime Members,Amazon Prime Video,Marketing
2023-06,59631.34,38308.85,13868.21,7690.95,11364.85,2889.04,21322.49,-14490.56,-18984.1,0.36,-0.24,-0.32,Non-Prime Members,Amazon Prime Video,Sales
2023-06,137295.71,12488.13,15017.6,6034.82,7778.24,5426.88,124807.58,90550.03,89214.03,0.91,0.66,0.65,Prime Members,Electronics,Marketing
2023-06,90349.01,15892.12,7878.65,11907.69,5331.8,1176.49,74456.89,48162.25,44436.15,0.82,0.53,0.49,Non-Prime Members,Amazon Prime Video,Marketing
2023-06,169633.87,10313.66,27081.84,14170.3,4475.38,7042.31,159320.2,106550.38,102829.94,0.94,0.63,0.61,Non-Prime Members,Amazon Prime Video,Sales
2023-06,96554.29,35236.87,15370.64,14229.76,10709.4,5708.42,61317.42,15299.2,11622.88,0.64,0.16,0.12,International Customers,Amazon Prime Video,Operations
2023-06,118283.02,27906.94,14681.86,4272.16,2005.22,9087.75,90376.09,60329.1,55559.76,0.76,0.51,0.47,Business Customers,Amazon Web Services (AWS),AWS
2023-06,51743.08,15370.99,21492.26,13371.67,12476.59,2479.53,36372.09,-13447.96,-17740.31,0.7,-0.26,-0.34,Business Customers,Amazon Web Services (AWS),Sales
2023-06,60867.03,48317.36,16050.84,11586.61,3030.24,8236.98,12549.67,-26355,-27522.89,0.21,-0.43,-0.45,Non-Prime Members,Amazon Prime Video,Sales
2023-06,108874.03,31186.39,21205.84,5286.89,4489.36,8127.65,77687.64,38577.91,35693.58,0.71,0.35,0.33,Non-Prime Members,Amazon Prime Video,Sales
2023-06,121990.83,19675.73,6536.16,2874.7,7021.07,2144.63,102315.09,83738.53,81146.72,0.84,0.69,0.67,Non-Prime Members,Amazon Prime Video,Sales
2023-06,140003.08,30024.14,25343.08,5483.96,8303.16,4587.03,109978.94,66261.69,64021.11,0.79,0.47,0.46,Non-Prime Members,Amazon Prime Video,Sales
2023-06,93749.39,37184.81,28512.6,13858.71,6614.94,2531.37,56564.57,5046.96,2241.61,0.6,0.05,0.02,Business Customers,Amazon Web Services (AWS),AWS
2023-06,154247.28,13049.57,21219.13,10231.32,6169.26,3292.48,141197.71,100285.51,97748.74,0.92,0.65,0.63,International Customers,Amazon Prime Video,Operations
2023-06,179018.36,20988.15,28864.15,11373.71,14530.91,3369.22,158030.21,99892.22,97162.89,0.88,0.56,0.54,Prime Members,Electronics,Marketing
2023-06,166977.65,42278.62,8785.81,5342.98,10340.54,6006.13,124699.03,94223.58,89306.53,0.75,0.56,0.53,Non-Prime Members,Amazon Prime Video,Sales
2023-06,55942.82,28386.59,16935.4,11352.05,2304.63,4702.7,27556.23,-7738.55,-9093.08,0.49,-0.14,-0.16,Non-Prime Members,Amazon Prime Video,Marketing
2023-06,122076.04,31863.09,20045.17,2365.58,7592.29,9529.6,90212.96,50680.33,45991.4,0.74,0.42,0.38,Business Customers,Amazon Web Services (AWS),Sales
2023-06,65739.53,27312.64,19543.42,6879.18,13375.11,2137.33,38426.89,-3508.15,-6429.1,0.58,-0.05,-0.1,Non-Prime Members,Amazon Prime Video,Marketing
2023-06,86306.75,11756,15036.54,10147.79,5918.93,9763.23,74550.75,33684.26,30189.29,0.86,0.39,0.35,International Customers,Amazon Prime Video,Sales
2023-07,197999.39,16629.99,13452.11,3899.26,3229.23,3075.75,181369.4,157713.05,153392.32,0.92,0.8,0.77,International Customers,Amazon Prime Video,Sales
2023-07,71374.33,27821.67,8170.6,12699.05,11859,7955.87,43552.67,2868.15,426.3,0.61,0.04,0.01,Non-Prime Members,Amazon Prime Video,Marketing
2023-07,124833.22,18367.42,14793.56,5055.41,9878.18,4050.73,106465.8,72687.93,69966.24,0.85,0.58,0.56,Business Customers,Amazon Web Services (AWS),AWS
2023-07,142723.36,11999.16,9066.52,10479.65,9414.06,2287.73,130724.2,99476.23,96838.16,0.92,0.7,0.68,Non-Prime Members,Amazon Prime Video,Sales
2023-07,155369.75,43745.99,23359.14,7267.56,2696.5,8721,111623.76,69579.56,67080.63,0.72,0.45,0.43,Non-Prime Members,Amazon Prime Video,Marketing
2023-07,133947.3,49247.7,10220.77,9748.57,3826.49,3779.75,84699.6,57124.03,52421.91,0.63,0.43,0.39,Business Customers,Amazon Web Services (AWS),AWS
2023-07,51465.63,41725.71,6464.13,3396.86,10093.14,6929.7,9739.91,-17143.92,-21459.64,0.19,-0.33,-0.42,International Customers,Amazon Prime Video,Sales
2023-07,98969.2,44151.4,18809.15,2219.87,4701.71,6097.99,54817.8,22989.08,21553.08,0.55,0.23,0.22,Prime Members,Electronics,Sales
2023-07,127656.75,19679.09,19880.74,13824.34,8552.91,5245.81,107977.66,60473.86,59041.37,0.85,0.47,0.46,Non-Prime Members,Amazon Prime Video,Sales
2023-07,63179.97,48425.08,26797.83,5505.19,9083.46,5462.38,14754.9,-32093.96,-34805.44,0.23,-0.51,-0.55,International Customers,Amazon Prime Video,Sales
2023-07,102594.04,17877.03,19424.54,12655.8,5685.59,7590.14,84717.01,39360.94,37966.31,0.83,0.38,0.37,Non-Prime Members,Amazon Prime Video,Marketing
2023-07,54980.47,48057.19,13637.02,14991.55,14329.53,1789.96,6923.27,-37824.78,-41301.16,0.13,-0.69,-0.75,Prime Members,Electronics,Sales
2023-07,61786.77,49792.77,25075.3,4748.61,12952.03,7013.63,11994,-37795.56,-39370.33,0.19,-0.61,-0.64,Business Customers,Amazon Web Services (AWS),AWS
2023-07,109538.49,38468.91,18506.97,5447.22,11390.86,9062.31,71069.58,26662.22,23572.73,0.65,0.24,0.22,International Customers,Amazon Prime Video,Operations
2023-07,69907.36,49245.75,6982.01,10617.18,3013.92,1520.09,20661.61,-1471.58,-2500.46,0.3,-0.02,-0.04,Prime Members,Electronics,Marketing
2023-07,135131.13,32781.59,19146.26,14550.83,3379.69,2265.88,102349.54,63006.87,60740.48,0.76,0.47,0.45,Non-Prime Members,Amazon Prime Video,Sales
2023-07,153419.75,20381.67,27700.46,13905.59,8406.16,7449.69,133038.07,75576.18,71867.42,0.87,0.49,0.47,Prime Members,Electronics,Marketing
2023-07,170088,27479.84,14907.82,8537.38,4089.27,4935.53,142608.17,110138.16,107202.01,0.84,0.65,0.63,International Customers,Amazon Prime Video,Sales
2023-07,80022.54,33742.44,12408.15,12336.43,14717.45,4631.94,46280.1,2186.13,-2726.95,0.58,0.03,-0.03,Business Customers,Amazon Web Services (AWS),Sales
2023-07,75122.39,12923.26,8586.74,3764.7,4060.76,2232.7,62199.12,43554.23,39057.81,0.83,0.58,0.52,Non-Prime Members,Amazon Prime Video,Sales
2023-07,65685.18,34893.73,8786.14,14706.7,8337.08,5560.93,30791.45,-6599.4,-9035.68,0.47,-0.1,-0.14,Business Customers,Amazon Web Services (AWS),Sales
2023-07,145464.54,49247.11,15819.29,14536.59,6733.57,2138.91,96217.42,56989.06,55807.12,0.66,0.39,0.38,Business Customers,Amazon Web Services (AWS),AWS
2023-07,155971.36,17604.31,19892,4128.48,10312.02,5289.58,138367.05,98744.97,94362.47,0.89,0.63,0.6,Prime Members,Electronics,Marketing
2023-07,54737.92,41703.8,7015.39,5892.5,3677.47,7872.54,13034.12,-11423.78,-16068.72,0.24,-0.21,-0.29,Prime Members,Electronics,Sales
2023-07,190431.84,46315.95,28489.21,3302.01,7594.11,3324.38,144115.89,101406.16,97123.65,0.76,0.53,0.51,International Customers,Amazon Prime Video,Sales
2023-07,57795.69,47748.06,23878.34,5532.33,5571.17,5327.08,10047.63,-30261.28,-31773.08,0.17,-0.52,-0.55,International Customers,Amazon Prime Video,Sales
